timestamp(ms),tracked,camPosX,camPosY,camPosZ,camRotX,camRotY,camRotZ,gazePosX,gazePosY,gazePosZ,gazeRotX,gazeRotY,gazeRotZ
28909.083,True,-3.938982,3.022829,2.24277,24.79411,190.0508,359.5285,-0.0004028702,-0.000649086,0.02605639,357.2368,188.3595,36.52849
28922.0194,True,-3.938972,3.022802,2.242755,24.8055,190.0439,359.5456,-0.0004023819,-0.000649086,0.0260316,357.166,188.3444,37.46321
28934.9843,True,-3.938026,3.022758,2.242435,24.81418,190.0746,359.5748,-0.0004007263,-0.0006489868,0.02603203,357.212,188.3531,36.86007
28947.95,True,-3.93706,3.022698,2.242072,24.82213,190.1124,359.6045,-0.0004072876,-0.0006906891,0.02599593,357.0077,188.6403,38.14436
28961.9121,True,-3.933999,3.022594,2.240963,24.82154,190.2137,359.6376,-0.0004069977,-0.0006887284,0.02599873,356.9855,188.546,38.80156
28975.9144,True,-3.931907,3.022517,2.240226,24.82834,190.2408,359.6262,-0.000405777,-0.0006875076,0.02599539,356.9489,188.4826,39.50808
28995.993,True,-3.92962,3.022319,2.239432,24.85622,190.2465,359.6041,-0.0004029694,-0.0006906051,0.02598341,356.8688,188.4929,40.4174
29017.934,True,-3.927311,3.02211,2.238772,24.94123,190.2125,359.6413,-0.0004013672,-0.0006945343,0.02596639,356.8504,188.5082,40.5681
29039.8755,True,-3.925044,3.021885,2.238053,24.99079,190.1553,359.6503,-0.0003998718,-0.000703392,0.02594582,356.863,188.536,40.29715
29061.8191,True,-3.922584,3.021747,2.237119,24.98984,190.0912,359.6631,-0.000401268,-0.0006954803,0.0259566,356.8098,188.5471,40.87622
29085.7535,True,-3.920178,3.02163,2.236332,24.9936,190.0594,359.6426,-0.00028936,-0.0006367493,0.02600553,357.0369,187.8567,41.2764
29106.6968,True,-3.91782,3.021485,2.235543,24.9894,190.0167,359.657,0.0004682541,-6.415558E-05,0.02684031,1.534859,178.7936,103.6679
29128.6375,True,-3.915546,3.021472,2.234908,25.03167,190.0137,359.7125,0.0008996582,7.656097E-05,0.027074,3.616817,174.427,65.94243
29151.6131,True,-3.913331,3.021256,2.234399,25.10384,190.0159,359.7998,0.0009307938,2.30484E-05,0.02695644,3.251177,174.4095,60.33482
29172.5498,True,-3.911122,3.021176,2.233855,25.15559,190.0402,359.8475,0.0009330368,-5.879211E-05,0.02680006,3.526808,174.2035,62.60876
29194.4623,True,-3.908877,3.021015,2.233284,25.16973,190.0774,359.9236,0.0009356994,-4.138183E-05,0.02686006,3.521031,174.5023,65.25152
29216.4039,True,-3.906548,3.020854,2.232515,25.20275,190.1091,359.9693,0.0009363709,-4.28772E-05,0.02687003,3.477286,174.3859,63.52198
29240.3397,True,-3.90406,3.020258,2.231946,25.23965,190.1312,359.9182,0.0009374924,-3.772736E-05,0.02688113,3.420807,174.4003,62.81548
29263.2784,True,-3.901612,3.019766,2.231513,25.34012,190.136,359.9418,0.0009368286,-5.036163E-05,0.02685785,3.552955,174.4203,64.95042
29284.2224,True,-3.899113,3.019185,2.231157,25.47641,190.0998,0.1102592,0.0009515457,-0.0001098404,0.02673926,3.788303,174.4897,68.99467
29307.7845,True,-3.896779,3.018738,2.230803,25.57322,190.0486,0.3491806,0.001132805,1.277161E-05,0.02743021,2.400614,173.3709,39.77855
29328.7283,True,-3.894293,3.018415,2.230308,25.68285,190.0003,0.5226847,0.001118225,-1.652527E-05,0.02733523,1.996105,172.9886,31.748
29349.6728,True,-3.891857,3.01822,2.2299,25.76231,189.9463,0.599585,0.001113922,6.690979E-06,0.02730704,1.689583,172.9205,26.81485
29372.6109,True,-3.889411,3.018104,2.229544,25.81474,189.8988,0.6837541,0.001103203,-4.959106E-06,0.02725228,2.081047,172.9168,32.70952
29395.5271,True,-3.88726,3.018016,2.22938,25.80263,189.8146,0.8901363,0.001085258,-4.473114E-05,0.02710598,2.092202,172.8473,32.57232
29418.4656,True,-3.885109,3.01792,2.229187,25.8031,189.6597,1.010885,0.001078239,-5.280304E-05,0.02706607,2.189715,172.7978,33.78401
29439.4099,True,-3.883033,3.01787,2.228997,25.77293,189.5338,1.073988,0.001071121,-5.432892E-05,0.02704854,2.266455,172.7589,34.72084
29462.3483,True,-3.88118,3.017792,2.228894,25.74688,189.3833,1.100273,0.001057678,-6.837463E-05,0.02698909,2.343421,172.789,35.96638
29485.2869,True,-3.8794,3.017606,2.228817,25.73989,189.2401,1.141532,0.001045311,-7.926178E-05,0.02693228,2.245573,172.8873,35.00534
29507.6303,True,-3.877867,3.017506,2.228794,25.79737,189.0806,1.214508,0.001027466,-7.195282E-05,0.02691409,2.102463,173.0879,33.8012
29528.6061,True,-3.876491,3.017461,2.22871,25.83942,188.9157,1.231192,0.0009854126,-4.869842E-05,0.02697002,2.307366,173.7857,40.70841
29549.522,True,-3.875138,3.017454,2.228563,25.85143,188.7639,1.188272,0.0009621582,-9.213257E-05,0.02681356,2.634903,173.7385,45.61003
29572.4635,True,-3.874106,3.017456,2.228574,25.8436,188.669,1.177041,0.0009414215,-0.0001196289,0.02672051,2.4689,173.8179,43.50753
29595.4023,True,-3.873148,3.017432,2.228613,25.87162,188.582,1.227388,0.000921875,-0.0001266327,0.02669369,2.763651,173.8762,48.54624
29616.2668,True,-3.872418,3.017387,2.228669,25.88616,188.4806,1.294316,0.0009093094,-0.0001124496,0.02669827,2.723165,173.9527,48.45349
29640.202,True,-3.871919,3.017387,2.22877,25.89347,188.3891,1.30302,0.0008840866,0.0001807633,0.02695132,5.173614,174.5329,86.83519
29662.1439,True,-3.8715,3.017311,2.228844,25.89211,188.3324,1.291795,0.0009193192,0.0003827057,0.0268549,8.121684,173.834,105.6279
29684.0848,True,-3.871281,3.017265,2.229019,25.91066,188.2622,1.310222,0.0009175568,0.0003712387,0.02687758,8.099673,173.7621,104.8344
29710.0472,True,-3.871651,3.017309,2.229119,25.91035,188.2664,1.321034,0.0009135971,0.0004178162,0.02696079,8.034896,173.7603,104.3717
29726.9706,True,-3.871605,3.017293,2.22921,25.91105,188.2167,1.310576,0.0009131241,0.0004119644,0.02693407,7.981869,173.8217,104.5531
29739.9361,True,-3.871554,3.017256,2.229318,25.9037,188.1695,1.3038,0.0009095917,0.0004085388,0.02692262,7.990139,173.8481,104.8489
29753.8987,True,-3.871312,3.017274,2.2296,25.886,188.0185,1.263906,0.000907402,0.000406929,0.0269107,7.968421,173.8383,104.6088
29767.411,True,-3.871427,3.017309,2.22963,25.86272,188.0154,1.252528,0.0009075928,0.0004036255,0.0268997,7.993566,173.9095,105.4279
29780.4314,True,-3.871505,3.0174,2.229737,25.82283,187.9542,1.223618,0.0009064178,0.0003951111,0.02688145,8.025681,174.0089,106.5583
29793.3977,True,-3.871551,3.017539,2.229768,25.77003,187.8801,1.196798,0.0009049912,0.0003898926,0.02687876,8.11622,174.0307,107.3746
29805.2869,True,-3.871695,3.017688,2.229895,25.71992,187.8075,1.162522,0.0009029083,0.0003824082,0.02685425,8.119891,174.0725,107.7843
29817.255,True,-3.871891,3.018039,2.230127,25.57221,187.5848,1.068499,0.0008992996,0.0003825989,0.02683182,8.015365,174.0312,106.6916
29830.2202,True,-3.87199,3.018199,2.230084,25.53958,187.5813,1.051675,0.0008933563,0.0003699036,0.02677982,7.946985,174.0165,106.0843
29844.1822,True,-3.872218,3.018468,2.230197,25.42669,187.486,0.9874387,0.0008892288,0.0003675842,0.02676371,7.889184,174.0583,106.0674
29858.1459,True,-3.872437,3.018749,2.23035,25.31864,187.404,0.9254977,0.000874176,0.0003585968,0.0267461,7.783673,174.3867,108.4445
29871.6804,True,-3.872972,3.019525,2.230682,25.04326,187.1458,0.7553654,0.0008686905,0.000354599,0.02677038,7.512719,174.5761,108.3812
29885.1262,True,-3.873484,3.020134,2.231024,24.85331,186.9533,0.6402218,0.00086232,0.0003751373,0.02665351,8.644832,174.3462,113.6869
29906.2878,True,-3.874228,3.020887,2.231356,24.6053,186.7545,0.5216258,0.0008325348,0.0006090927,0.02684581,10.2919,174.5416,124.2126
29929.2258,True,-3.874909,3.02172,2.231703,24.31421,186.5511,0.3403349,0.0008255158,0.0005219269,0.02671632,10.11478,174.6759,124.5674
29952.1656,True,-3.875587,3.022475,2.232016,23.98868,186.3576,0.1688786,0.000823883,0.0005181808,0.02673799,9.96963,174.9207,126.0912
29974.1058,True,-3.876354,3.023288,2.232368,23.68516,186.1399,0.02113884,0.0008213501,0.0005026321,0.02674759,9.783529,175.0918,126.7999
29996.0483,True,-3.877041,3.024079,2.232794,23.39981,185.9344,359.8394,0.0007936402,0.0004592743,0.02676702,9.199626,175.1617,124.592
30017.8088,True,-3.877786,3.024747,2.233259,23.16619,185.7633,359.7106,0.0007848892,0.0004569931,0.02682106,9.490067,175.4834,129.1765
30039.4839,True,-3.878527,3.025392,2.233788,22.95786,185.6032,359.5766,0.000771576,0.0004344254,0.0268159,9.131184,175.4327,126.9259
30060.4139,True,-3.879251,3.02605,2.234342,22.70053,185.4519,359.4679,0.0007660828,0.0004288178,0.02681737,8.975628,175.49,126.7136
30083.3529,True,-3.880134,3.026758,2.235004,22.46152,185.2969,359.4526,0.0007585983,0.0004272232,0.0268209,8.944757,175.6012,127.6965
30107.28,True,-3.881078,3.027344,2.235816,22.24951,185.1744,359.3931,0.0007539139,0.0004290238,0.02683502,8.701186,175.7612,128.12
30127.2266,True,-3.881981,3.028023,2.23665,22.00867,185.0521,359.3613,0.0007380524,0.000448143,0.02690752,8.721064,175.8132,128.7775
30152.16,True,-3.882892,3.028678,2.237437,21.76428,184.9269,359.3079,0.0007350388,0.0004739456,0.0269623,8.701534,175.8934,129.5369
30174.1014,True,-3.884027,3.029307,2.238399,21.6006,184.8013,359.2597,0.0007285309,0.0004413223,0.02692576,8.539296,176.0404,130.3099
30195.5749,True,-3.885291,3.030055,2.239465,21.38405,184.7097,359.2456,0.0007209015,0.0004125137,0.02688442,8.58158,176.2217,132.5378
30216.5243,True,-3.886475,3.030844,2.240416,21.08061,184.5984,359.1876,0.0007142105,0.0004073715,0.02688763,8.500862,176.244,132.3876
30238.4925,True,-3.887635,3.031564,2.241372,20.8433,184.5306,359.1507,0.0007070312,0.0004005814,0.02687775,8.177301,176.3609,132.0772
30261.4017,True,-3.888945,3.032233,2.242365,20.65195,184.4575,359.1236,0.0006934662,0.0003684921,0.02685008,7.51058,176.772,133.5335
30283.344,True,-3.890308,3.032838,2.243383,20.44663,184.3796,359.1131,0.000687027,0.0003608169,0.02685335,7.217629,176.6852,130.7105
30306.2798,True,-3.891692,3.033478,2.244329,20.26299,184.299,359.1367,0.000679718,0.000339798,0.02688451,7.216093,176.7457,131.4962
30327.2231,True,-3.893027,3.034046,2.245255,20.11672,184.235,359.1237,0.0006746063,0.0003356628,0.02688472,7.043858,176.7327,130.2747
30350.1627,True,-3.894557,3.034591,2.246272,19.93484,184.1724,359.0684,0.0006689606,0.0003303909,0.02688675,6.714411,176.9704,131.4687
30372.3919,True,-3.896258,3.035192,2.247284,19.71151,184.1171,359.0368,0.0006657181,0.0003167725,0.02689952,6.486665,177.0827,131.6063
30395.7846,True,-3.897923,3.035648,2.248376,19.53926,184.0507,358.9917,0.0006596451,0.0003019943,0.02691309,6.196282,177.0713,129.4372
30417.6315,True,-3.899547,3.035987,2.249537,19.39816,184.0067,358.9488,0.0006568604,0.0002983322,0.02692199,6.075248,177.2709,131.6505
30438.6038,True,-3.901172,3.03622,2.250574,19.29684,183.9472,358.8862,0.0006504059,0.0002764587,0.02692777,5.977952,177.3202,131.74
30461.5139,True,-3.902909,3.036376,2.251604,19.20473,183.9182,358.8606,0.0006469803,0.0002666321,0.02695056,5.464023,177.3843,128.8638
30482.4579,True,-3.904616,3.036547,2.252649,19.12996,183.8591,358.826,0.0006454926,0.0002652054,0.02697026,5.316199,177.3978,127.8622
30505.3966,True,-3.906398,3.036697,2.253679,19.06844,183.8065,358.8473,0.0006427994,0.000263649,0.02700652,5.196805,177.4411,127.5924
30527.3381,True,-3.908283,3.036872,2.254763,18.98757,183.7432,358.8676,0.0006401825,0.0002652054,0.0270142,5.03821,177.4875,127.0117
30550.2767,True,-3.910204,3.037067,2.255775,18.89633,183.651,358.8943,0.0006437149,0.0002771149,0.02701924,4.919381,177.4704,125.595
30573.2596,True,-3.912108,3.037299,2.256861,18.82682,183.5779,358.8907,0.0005932999,0.0003617325,0.02672021,6.719422,177.1732,134.4068
30595.8075,True,-3.913978,3.037463,2.257753,18.74215,183.4714,358.8604,0.0005985947,0.0003627319,0.02675773,6.597529,177.4439,137.68
30617.7777,True,-3.914127,3.037465,2.257855,18.76072,183.4619,358.8271,0.0006024933,0.0003749771,0.02679398,6.517457,177.4878,137.8767
30630.245,True,-3.91508,3.037569,2.258323,18.72122,183.4114,358.7837,0.0006037293,0.000379364,0.02681326,6.500527,177.4429,137.0899
30642.2431,True,-3.916004,3.037702,2.258785,18.65571,183.3733,358.7505,0.0006041183,0.0003832703,0.02682314,6.450208,177.4273,136.5459
30655.1785,True,-3.916988,3.037844,2.259233,18.60313,183.3261,358.7328,0.0006041031,0.0003850861,0.02682778,6.388919,177.4961,137.2324
30668.1437,True,-3.917966,3.037942,2.259664,18.54621,183.2734,358.7251,0.0006032562,0.000385109,0.02682608,6.328035,177.5509,137.7187
30682.1071,True,-3.918938,3.038074,2.260074,18.49889,183.217,358.7112,0.0006010971,0.0003847198,0.02682504,6.236783,177.576,137.5549
30696.0723,True,-3.919905,3.038183,2.260466,18.46366,183.1748,358.699,0.0005999375,0.0003842316,0.02682333,6.111197,177.6032,137.2013
30709.9594,True,-3.922966,3.038524,2.261731,18.32025,183.028,358.6314,0.0006010056,0.000382309,0.02682295,6.020444,177.7006,138.2223
30723.9221,True,-3.922889,3.038542,2.261659,18.32431,183.0435,358.6312,0.0005984345,0.0003812103,0.02682218,5.842327,177.7101,137.2231
30735.5239,True,-3.923901,3.038654,2.262084,18.27695,183.0074,358.6132,0.0005982361,0.000367485,0.02679452,5.784635,177.7496,137.5138
30747.4926,True,-3.924797,3.038745,2.262449,18.23164,182.9733,358.597,0.0005937195,0.0003395081,0.02673366,5.728498,177.8384,138.6807
30760.2237,True,-3.927869,3.039039,2.263781,18.11371,182.8556,358.5622,0.0005899582,0.0003228226,0.0267016,5.738048,177.8354,138.6901
30773.3155,True,-3.929904,3.0392,2.264594,18.03848,182.7852,358.5664,0.0005823211,0.0002479095,0.02654829,5.925488,177.8019,139.3231
30794.3002,True,-3.931973,3.039301,2.265543,17.98854,182.7389,358.628,0.000569191,0.0002048874,0.02648567,6.100861,177.6812,138.4101
30816.7727,True,-3.933863,3.039351,2.266482,17.92192,182.7038,358.6391,0.0005649033,0.0001925964,0.02646482,6.001447,177.6577,137.3888
30838.7141,True,-3.935692,3.039491,2.267465,17.86955,182.6914,358.6187,0.0005580292,0.0001765671,0.02641193,5.754015,177.7852,137.9234
30861.6528,True,-3.937488,3.039781,2.268678,17.79045,182.6349,358.6331,0.0005542984,0.0001434937,0.02637618,5.893423,177.8333,139.6569
30882.5964,True,-3.939162,3.040089,2.269741,17.67652,182.5273,358.7597,0.000553772,0.0001434937,0.02638882,5.865821,177.914,140.8758
30904.5661,True,-3.940809,3.040543,2.270748,17.52972,182.3509,358.9755,0.0005521927,0.0001537476,0.02639439,5.611143,177.9342,139.6016
30928.4734,True,-3.942636,3.040986,2.271739,17.34717,182.1479,359.1281,0.0005412598,0.000159256,0.0264229,5.56506,178.0126,140.7195
30949.4184,True,-3.944323,3.041312,2.272715,17.2215,182.0246,359.1169,0.0005289154,0.0001199875,0.02638852,5.227272,177.8611,135.5154
30972.3023,True,-3.946009,3.041458,2.273766,17.17078,181.9709,358.979,0.0005105438,0.0001243668,0.02646571,5.012451,178.1132,138.7663
30995.2756,True,-3.948063,3.041525,2.275018,17.11904,181.9361,358.8998,0.0004975052,0.000138504,0.02650856,4.825845,178.2521,140.1978
31017.2207,True,-3.950009,3.041531,2.276187,17.09431,181.9273,358.9146,0.0004856567,0.000143837,0.02653361,4.774171,178.4146,143.2762
31038.6734,True,-3.952106,3.041505,2.277305,17.0457,181.9726,358.9242,0.0004719009,0.0001483994,0.02655805,4.723924,178.4478,143.6385
31061.6119,True,-3.954273,3.041527,2.278384,16.98919,182.0658,358.8998,0.0004603729,0.000147049,0.02656035,4.621158,178.4744,143.4776
31083.5849,True,-3.95646,3.041674,2.279422,16.90561,182.1929,358.8649,0.0004547272,0.0001460419,0.02655996,4.56342,178.4661,142.8581
31104.4977,True,-3.958661,3.04181,2.280577,16.81819,182.3546,358.8484,0.0004497528,9.431458E-05,0.02643145,4.699318,178.4301,143.0723
31129.4312,True,-3.960887,3.04195,2.281603,16.71297,182.522,358.8853,0.0004497528,6.533814E-05,0.02635207,4.654667,178.4305,142.7502
31150.3749,True,-3.96294,3.042084,2.282656,16.61289,182.6704,358.8833,0.0004497528,6.389618E-05,0.02634882,4.565495,178.4315,142.095
31173.3577,True,-3.964977,3.042181,2.283651,16.56007,182.8215,358.8591,-2.967835E-05,-4.078674E-05,0.02627918,4.277885,183.9973,266.112
31193.7121,True,-3.967001,3.04231,2.28475,16.50802,182.9557,358.7942,-0.0001650391,-0.0002510757,0.02561044,4.349728,186.2132,290.037
31216.6217,True,-3.968948,3.042362,2.285802,16.39904,183.0954,358.7482,-0.0001466522,-0.0002665253,0.02557261,4.227124,186.2184,291.6142
31238.5638,True,-3.970806,3.0424,2.286811,16.32895,183.2082,358.7273,-0.0001414642,-0.0002563324,0.02560857,4.108276,185.9063,290.3811
31261.5014,True,-3.972657,3.042566,2.287817,16.24031,183.3278,358.7097,-0.0001368713,-0.0002457352,0.02564571,4.06705,185.8969,290.8372
31282.4461,True,-3.974438,3.042814,2.288706,16.10519,183.4371,358.6543,-0.0001313782,-0.0002286682,0.02570133,4.002092,185.7555,290.3979
31305.3852,True,-3.976319,3.043067,2.289691,15.98121,183.549,358.6074,-0.0001252365,-0.0002060089,0.0257581,3.894003,185.6502,290.8748
31327.3266,True,-3.978219,3.043258,2.290657,15.86434,183.6912,358.5764,-0.0001158371,-0.0001783066,0.02584621,3.746551,185.5502,291.9811
31350.265,True,-3.980065,3.043433,2.29142,15.73011,183.8338,358.5257,-0.0001057816,-0.0001728745,0.02588068,3.604205,185.0747,289.2503
31372.3032,True,-3.982024,3.043609,2.292295,15.61197,184.0129,358.4582,-8.81958E-05,-0.0001728745,0.02588068,3.391379,185.1986,293.7826
31395.7919,True,-3.983967,3.043763,2.293085,15.54515,184.1919,358.4194,-7.095337E-05,-0.0001753769,0.02587712,3.092443,185.1088,297.6468
31415.7387,True,-3.985882,3.043939,2.293893,15.49421,184.3637,358.3528,9.590149E-06,-0.0002959747,0.02559877,2.842642,184.21,291.9578
31439.6747,True,-3.987853,3.044168,2.294754,15.44261,184.5735,358.2833,7.392883E-06,-0.0001087723,0.02624448,2.709593,183.5782,285.7386
31461.6159,True,-3.989582,3.044428,2.295415,15.3469,184.7439,358.2095,2.344513E-05,-7.106018E-05,0.02635943,2.63646,183.4242,284.8178
31482.5605,True,-3.991219,3.044626,2.296137,15.22507,184.9226,358.1818,3.108978E-05,-7.334137E-05,0.0263483,2.570159,183.3431,284.9011
31508.4905,True,-3.991151,3.044565,2.296052,15.21547,184.9115,358.2437,4.325867E-05,-8.354187E-05,0.02633903,2.539662,183.4156,286.7426
31520.4622,True,-3.992043,3.04462,2.296347,15.17303,184.9875,358.2471,4.907227E-05,-8.876037E-05,0.02632967,2.572141,183.2133,282.6538
31532.4311,True,-3.992835,3.044684,2.296666,15.13874,185.0633,358.2489,5.167389E-05,-9.179687E-05,0.02632219,2.557706,183.0933,280.8329
31545.3956,True,-3.993589,3.044688,2.296968,15.10503,185.1256,358.2446,7.498169E-05,-0.0001326065,0.02623251,2.682802,183.2214,280.4289
31557.3636,True,-3.994328,3.044679,2.297325,15.08602,185.1917,358.2422,8.121491E-05,-0.0001418228,0.02621629,2.735439,183.2537,279.8964
31571.5444,True,-3.995065,3.044677,2.297608,15.07316,185.248,358.2339,0.0001373444,-0.0003999481,0.02562359,2.389524,183.5134,291.5678
31584.3131,True,-3.995794,3.044631,2.2979,15.05777,185.2924,358.2222,0.0001396484,-0.0004051208,0.02562259,2.177174,183.4121,294.9271
31597.5103,True,-3.997911,3.044544,2.298697,15.02089,185.4479,358.1894,0.0001389389,-0.0003937912,0.02567697,2.193883,183.3161,293.0321
31610.4748,True,-3.997869,3.044494,2.298686,15.03838,185.4316,358.2029,0.0001405411,-0.0003864441,0.02571859,2.133894,183.2357,293.1993
31623.4403,True,-3.99849,3.044403,2.298903,15.03374,185.4511,358.1919,0.0001425934,-0.0003887177,0.02571094,2.131723,183.1254,291.4134
31636.4058,True,-3.999123,3.044338,2.299166,15.03103,185.4713,358.1818,0.0001452331,-0.0003845978,0.02572175,2.013016,183.0228,292.6848
31649.3719,True,-4.001124,3.044136,2.299985,15.01919,185.5572,358.1322,0.0001455688,-0.0003838425,0.02572369,2.040121,182.9823,291.2569
31662.327,True,-4.002354,3.044032,2.300443,15.01339,185.5941,358.0742,0.0001465912,-0.0003833389,0.02572749,2.0485,182.9807,291.0089
31683.6142,True,-4.00362,3.043878,2.301011,15.0329,185.6434,358.0148,0.0001487656,-0.000383194,0.02573077,2.033324,182.9681,291.1794
31704.5583,True,-4.004834,3.043686,2.301477,15.06198,185.6888,357.9792,0.0001562653,-0.0003693008,0.02575282,1.890545,182.914,294.058
31727.4968,True,-4.006033,3.043554,2.302036,15.06969,185.7329,358.0018,0.0001594391,-0.0003586807,0.02577235,1.812554,182.7857,293.9045
31750.435,True,-4.007191,3.043474,2.302513,15.05162,185.8039,358.0273,0.0001607513,-0.0003569565,0.02577928,1.841813,182.6742,290.8918
31771.3801,True,-4.008254,3.043561,2.302943,15.00023,185.867,358.0279,0.0001628342,-0.0003543625,0.02578223,1.956996,182.5673,285.3686
31793.8595,True,-4.009276,3.043727,2.303314,14.90534,185.9168,357.9959,0.0001679459,-0.0003418579,0.02580128,2.008741,182.5218,282.9246
31817.7959,True,-4.010162,3.043942,2.303544,14.82154,186.0024,357.9561,0.0001733093,-0.0003183899,0.02582811,1.822421,182.5001,287.8241
31838.739,True,-4.011291,3.044101,2.303876,14.74804,186.0474,357.92,0.0001785812,-0.000282692,0.02590494,1.73484,182.3941,288.1468
31860.6802,True,-4.01234,3.044306,2.304164,14.67913,186.096,357.8846,0.0001707916,-0.0001896057,0.02623138,1.63448,182.1521,285.5702
31883.6489,True,-4.013288,3.044446,2.304423,14.64056,186.1208,357.8564,0.0001747742,-0.0001891403,0.02622774,1.587392,182.0422,284.2871
31905.5613,True,-4.014016,3.044553,2.304522,14.63385,186.1439,357.8209,0.0001821594,-0.0001982574,0.02620226,1.535389,182.0242,285.6417
31926.5051,True,-4.014802,3.044624,2.30464,14.59869,186.1772,357.8178,0.0001913071,-0.0002103653,0.02617146,1.590636,182.1024,285.7823
31949.4442,True,-4.015681,3.044657,2.304689,14.56993,186.1792,357.7841,0.0002019043,-0.0002271194,0.02612476,1.467939,182.1648,291.7216
31973.3348,True,-4.016491,3.044639,2.304591,14.54119,186.1993,357.7667,0.0002066116,-0.0002371368,0.02610123,1.380548,182.1617,294.8769
31993.7954,True,-4.017268,3.044581,2.304576,14.54424,186.2327,357.7282,0.0002098389,-0.0002425537,0.02608417,1.254494,182.0423,296.8813
32017.731,True,-4.018034,3.04446,2.304557,14.56432,186.252,357.6932,0.0002108841,-0.0002433319,0.0260868,1.257808,182.0242,296.2913
32037.2626,True,-4.018679,3.044307,2.304469,14.58864,186.2848,357.6702,0.0002128601,-0.0002491226,0.02607504,1.325238,182.075,294.8732
32062.1961,True,-4.019401,3.044315,2.304405,14.59125,186.3362,357.6768,0.0002153168,-0.000255394,0.0260588,1.309792,182.0827,295.6727
32082.1425,True,-4.020058,3.044213,2.304302,14.60878,186.3661,357.6639,0.0002164612,-0.0002579422,0.02604782,1.319831,182.0713,294.9919
32105.0816,True,-4.020675,3.044008,2.304156,14.69201,186.3667,357.6516,0.0002196426,-0.0002630005,0.02603414,1.294006,181.9541,292.9772
32128.0199,True,-4.021291,3.043788,2.303982,14.77143,186.4099,357.5853,0.0002248688,-0.0002707367,0.02600851,1.206054,181.9622,296.849
32149.9612,True,-4.021984,3.043682,2.303921,14.80626,186.4557,357.5395,0.0002272186,-0.0002709427,0.02599365,1.208119,181.8545,293.8376
32172.3116,True,-4.022515,3.043668,2.30381,14.84962,186.4882,357.5389,0.0002304611,-0.0002743378,0.02598818,1.285221,181.8066,289.1474
32193.29,True,-4.023133,3.04354,2.303832,14.89092,186.5108,357.5631,0.0002335053,-0.0002788696,0.02598765,1.352114,181.7629,285.0254
32216.2286,True,-4.023588,3.043503,2.30383,14.88429,186.5238,357.6167,0.0002384338,-0.0002762527,0.02598174,1.366308,181.8508,287.131
32238.1701,True,-4.023834,3.043541,2.303602,14.87122,186.5273,357.5878,0.0001698456,-0.0005484162,0.02540872,359.8968,183.4131,3.461931
32262.1068,True,-4.024137,3.043507,2.303587,14.87612,186.5257,357.5636,0.0001774368,-0.0005255509,0.02549502,359.8733,183.2749,4.429859
32284.0468,True,-4.024409,3.043374,2.303563,14.90241,186.5093,357.5416,0.0001775589,-0.0005282364,0.02548893,359.8787,183.3415,4.157738
32305.9887,True,-4.024698,3.043358,2.303531,14.92552,186.4866,357.5729,0.0001807327,-0.0005317841,0.0254658,359.9216,183.5101,2.55899
32327.9301,True,-4.024969,3.043424,2.303485,14.91251,186.4752,357.5924,0.0001811523,-0.0005330734,0.02546638,359.9346,183.4265,2.185352
32349.8716,True,-4.025248,3.043416,2.303396,14.89598,186.4512,357.5407,0.0001820602,-0.0005346298,0.02546229,359.9563,183.446,1.451874
32372.374,True,-4.025528,3.043348,2.303412,14.92024,186.4788,357.5066,0.0001816406,-0.0005393829,0.02541094,359.8568,183.5199,4.659989
32393.3425,True,-4.025545,3.043244,2.303465,14.93883,186.4886,357.519,0.0001816406,-0.0005438156,0.02541061,359.9409,183.5249,1.919119
32406.3068,True,-4.025684,3.04321,2.303482,14.95572,186.5021,357.5282,0.0001816483,-0.0005513763,0.02537804,359.9355,183.5282,2.092145
32418.3053,True,-4.025755,3.043151,2.303426,14.96435,186.4989,357.5354,0.0001816483,-0.0005647431,0.02532975,359.9395,183.4717,1.99805
32432.2384,True,-4.02594,3.043101,2.303477,14.98623,186.515,357.5459,0.0001810837,-0.0005728989,0.02530637,359.9578,183.5024,1.379444
32445.2037,True,-4.026056,3.043017,2.303454,15.00369,186.5254,357.5418,0.0001808243,-0.0005764313,0.02529397,359.9132,183.5332,2.814219
32458.1689,True,-4.026192,3.042948,2.303438,15.03156,186.544,357.5236,0.0001807556,-0.0005791016,0.02528725,359.9403,183.5217,1.942685
32472.1766,True,-4.026365,3.04289,2.303458,15.04966,186.5658,357.5042,0.0001808929,-0.0005827561,0.02527137,359.9335,183.5631,2.136998
32485.1431,True,-4.026579,3.04284,2.303465,15.06698,186.5787,357.4886,0.0001809998,-0.0005827561,0.02527065,359.9514,183.5492,1.570135
32497.11,True,-4.027127,3.042693,2.303466,15.11435,186.6146,357.4425,0.0001821899,-0.0005827561,0.02527199,0.05328825,183.5609,358.2858
32510.0752,True,-4.027116,3.042711,2.303469,15.10492,186.6159,357.4445,0.000182518,-0.0005799713,0.02527617,0.03791361,183.5309,358.77
32523.0406,True,-4.027307,3.042686,2.303478,15.11469,186.6178,357.4276,0.0001876068,-0.0006015701,0.02527048,359.7924,183.5446,6.703137
32536.0068,True,-4.027857,3.042645,2.303519,15.1414,186.6444,357.3891,0.0001909256,-0.0006156387,0.0252312,359.7978,183.4772,6.654522
32549.5152,True,-4.028185,3.042627,2.3035,15.13244,186.6782,357.3608,0.0001934509,-0.0006152267,0.02523177,359.7234,183.4415,9.186425
