timestamp,ticksSince1970 (100ns),actionId,position.x,position.y,position.z,rotation.x,rotation.y,rotation.z
30.98793,16394916157690849,2,0.4320839,1.259301,-0.3276566,328.2168,271.8527,15.66696
30.98793,16394916157690849,3,0.3486884,1.253927,-0.02134871,343.7784,268.699,354.575
30.98793,16394916157690849,5,0.3486884,1.253927,-0.02134871,343.7784,268.699,354.575
31.00081,16394916157810530,0,0.7346312,1.208133,-0.138319,9.567867,274.1919,0.9741433
31.00081,16394916157810530,2,0.4327375,1.255299,-0.3304836,328.5064,271.1966,16.62955
31.00081,16394916157810530,3,0.3452592,1.259831,-0.03228301,344.0719,267.742,354.9302
31.00081,16394916157810530,5,0.3452592,1.259831,-0.03228301,344.0719,267.742,354.9302
31.01242,16394916157930208,0,0.735198,1.208518,-0.1395576,9.387549,273.8417,0.8161911
31.01242,16394916157930208,2,0.4331115,1.25123,-0.3331008,328.8853,270.5157,17.3155
31.01242,16394916157930208,3,0.3419067,1.265273,-0.04238683,344.3212,267.1824,355.2329
31.01242,16394916157930208,5,0.3419067,1.265273,-0.04238683,344.3212,267.1824,355.2329
31.02522,16394916158059865,0,0.7358047,1.208808,-0.1407306,9.207563,273.514,0.5786105
31.02522,16394916158059865,2,0.4333822,1.246983,-0.3352075,329.445,270.0482,17.29203
31.02522,16394916158059865,3,0.3385991,1.270222,-0.05185825,344.5936,266.731,355.4056
31.02522,16394916158059865,5,0.3385991,1.270222,-0.05185825,344.5936,266.731,355.4056
31.03752,16394916158179538,0,0.7364004,1.209063,-0.1419052,9.053466,273.1954,0.302754
31.03752,16394916158179538,2,0.4336579,1.242975,-0.3364853,330.0396,270.1772,16.67959
31.03752,16394916158179538,3,0.3358669,1.274645,-0.06191027,344.9212,265.8521,355.7372
31.03752,16394916158179538,5,0.3358669,1.274645,-0.06191027,344.9212,265.8521,355.7372
31.05061,16394916158319167,0,0.736991,1.209452,-0.1430611,8.906621,272.907,0.03868177
31.05061,16394916158319167,2,0.4343989,1.239374,-0.337707,330.3193,270.5448,16.13295
31.05061,16394916158319167,3,0.3339568,1.278664,-0.0722791,345.0776,264.4933,356.4086
31.05061,16394916158319167,5,0.3339568,1.278664,-0.0722791,345.0776,264.4933,356.4086
31.06314,16394916158438850,0,0.7375783,1.209859,-0.1442099,8.722538,272.6009,359.8163
31.06314,16394916158438850,2,0.4355684,1.235959,-0.3394964,330.326,270.8542,16.08045
31.06314,16394916158438850,3,0.3334293,1.282655,-0.08398566,345.1308,262.5401,356.8754
31.06314,16394916158438850,5,0.3334293,1.282655,-0.08398566,345.1308,262.5401,356.8754
31.07511,16394916158558531,0,0.7380137,1.210429,-0.1454231,8.488273,272.3262,359.6237
31.07511,16394916158558531,2,0.4367049,1.232437,-0.342041,330.4433,270.8042,16.55567
31.07511,16394916158558531,3,0.332961,1.286103,-0.09471732,345.172,260.2979,357.3475
31.07511,16394916158558531,5,0.332961,1.286103,-0.09471732,345.172,260.2979,357.3475
31.08805,16394916158688185,0,0.7385956,1.210996,-0.1467276,8.223088,272.031,359.4881
31.08805,16394916158688185,2,0.4376814,1.228775,-0.345347,330.6713,270.3594,17.55612
31.08805,16394916158688185,3,0.3317192,1.287936,-0.1033339,345.6559,258.861,358.1883
31.08805,16394916158688185,5,0.3317192,1.287936,-0.1033339,345.6559,258.861,358.1883
31.10045,16394916158807862,0,0.7391253,1.211389,-0.1479532,7.954829,271.7741,359.365
31.10045,16394916158807862,2,0.4384347,1.225002,-0.3490435,331.0158,269.681,18.7441
31.10045,16394916158807862,3,0.3296,1.289441,-0.1101401,346.1455,258.4978,358.9439
31.10045,16394916158807862,5,0.3296,1.289441,-0.1101401,346.1455,258.4978,358.9439
31.11257,16394916158933094,0,0.739731,1.211689,-0.1491146,7.729003,271.5378,359.2833
31.11257,16394916158933094,2,0.438942,1.221332,-0.3523649,331.4652,269.1873,19.46057
31.11257,16394916158933094,3,0.3272809,1.290854,-0.1153323,346.3174,259.0235,359.466
31.11257,16394916158933094,5,0.3272809,1.290854,-0.1153323,346.3175,259.0235,359.466
31.12537,16394916159062749,0,0.7403418,1.211957,-0.1502535,7.546841,271.3263,359.2492
31.12537,16394916159062749,2,0.4394502,1.217963,-0.3550023,331.8906,269.0857,19.52478
31.12537,16394916159062749,3,0.3245355,1.29221,-0.1194856,346.2588,260.0691,359.889
31.12537,16394916159062749,5,0.3245355,1.29221,-0.1194856,346.2588,260.0691,359.889
31.13755,16394916159182429,0,0.7409762,1.212163,-0.1514721,7.409971,271.1472,359.2419
31.13755,16394916159182429,2,0.440026,1.214717,-0.3574549,332.2686,269.0635,19.40081
31.13755,16394916159182429,3,0.3218278,1.292713,-0.1236138,346.4226,260.9911,0.3542347
31.13755,16394916159182429,5,0.3218278,1.292713,-0.1236138,346.4226,260.9911,0.3542346
31.15031,16394916159312084,0,0.7415753,1.212345,-0.1526846,7.250104,270.9838,359.2669
31.15031,16394916159312084,2,0.4406891,1.211614,-0.3602259,332.571,268.9401,19.36329
31.15031,16394916159312084,3,0.3195777,1.29222,-0.1285622,346.98,260.9518,0.3070078
31.15031,16394916159312084,5,0.3195777,1.29222,-0.1285622,346.98,260.9518,0.3070077
31.16351,16394916159441738,0,0.7422376,1.212484,-0.1539095,7.129522,270.816,359.2324
31.16351,16394916159441738,2,0.4414351,1.208843,-0.3638308,332.7571,268.4767,19.6614
31.16351,16394916159441738,3,0.3178264,1.291783,-0.1346857,347.6235,259.6901,359.5326
31.16351,16394916159441738,5,0.3178264,1.291783,-0.1346857,347.6235,259.6901,359.5326
31.1752,16394916159561420,0,0.7429947,1.212698,-0.1551723,7.055591,270.6563,359.1642
31.1752,16394916159561420,2,0.4420477,1.206089,-0.3677801,332.946,267.7513,20.21272
31.1752,16394916159561420,3,0.3162467,1.290957,-0.1410231,348.2961,258.1606,358.8711
31.1752,16394916159561420,5,0.3162467,1.290957,-0.1410231,348.2961,258.1606,358.8711
31.1877,16394916159681090,0,0.743607,1.212928,-0.1564038,6.981295,270.5121,359.097
31.1877,16394916159681090,2,0.442354,1.20334,-0.3715357,333.305,267.1254,20.63473
31.1877,16394916159681090,3,0.3140731,1.288944,-0.1464625,349.2531,257.1852,358.9837
31.1877,16394916159681090,5,0.3140731,1.288944,-0.1464625,349.2531,257.1852,358.9837
31.2,16394916159800769,0,0.7441755,1.213216,-0.1575895,6.855345,270.3712,359.0647
31.2,16394916159800769,2,0.4424895,1.200753,-0.3747994,333.7552,266.7699,20.82772
31.2,16394916159800769,3,0.311539,1.286871,-0.1505373,350.054,257.1718,359.5784
31.2,16394916159800769,5,0.311539,1.286871,-0.1505373,350.054,257.1718,359.5784
31.21255,16394916159936021,0,0.7447351,1.213506,-0.1587528,6.700847,270.2196,359.0643
31.21255,16394916159936021,2,0.4426513,1.198397,-0.3776842,334.207,266.6353,20.85997
31.21255,16394916159936021,3,0.3090596,1.285328,-0.1530913,350.2461,257.7664,0.2441508
31.21255,16394916159936021,5,0.3090596,1.285328,-0.1530913,350.2461,257.7664,0.2441508
31.22562,16394916160065677,0,0.7455459,1.213896,-0.1600261,6.530786,270.0686,359.0974
31.22562,16394916160065677,2,0.4429853,1.19635,-0.3801936,334.6148,266.758,20.88061
31.22562,16394916160065677,3,0.3068286,1.283916,-0.154609,350.1266,258.7169,1.054927
31.22562,16394916160065677,5,0.3068286,1.283916,-0.154609,350.1266,258.7169,1.054927
31.23917,16394916160195330,0,0.7461804,1.214065,-0.1611489,6.43297,269.9546,359.1435
31.23917,16394916160195330,2,0.4436419,1.194621,-0.3830164,334.9168,266.8151,21.13767
31.23917,16394916160195330,3,0.3041092,1.282318,-0.1546322,349.9608,260.182,2.057699
31.23917,16394916160195330,5,0.3041092,1.282318,-0.1546322,349.9608,260.182,2.057699
31.25006,16394916160305038,0,0.7468974,1.214282,-0.1622243,6.31928,269.8331,359.1919
31.25006,16394916160305038,2,0.4444104,1.192932,-0.3861516,335.1817,266.641,21.53001
31.25006,16394916160305038,3,0.3013466,1.28038,-0.1548201,350.1977,261.3354,2.475326
31.25006,16394916160305038,5,0.3013466,1.28038,-0.1548201,350.1977,261.3354,2.475326
31.26311,16394916160434690,0,0.7474623,1.214405,-0.1633355,6.223592,269.6914,359.2499
31.26311,16394916160434690,2,0.445445,1.191839,-0.3896223,335.3294,266.2198,22.03992
31.26311,16394916160434690,3,0.2988343,1.27832,-0.1555976,350.7061,261.6776,1.916099
31.26311,16394916160434690,5,0.2988343,1.27832,-0.1555976,350.7061,261.6776,1.916099
31.2753,16394916160564343,0,0.7479775,1.214536,-0.1644364,6.132163,269.5775,359.3157
31.2753,16394916160564343,2,0.4465429,1.190901,-0.3928364,335.4337,265.8159,22.33602
31.2753,16394916160564343,3,0.2968296,1.275985,-0.1573294,351.3701,261.2118,0.8552541
31.2753,16394916160564343,5,0.2968296,1.275985,-0.1573294,351.3701,261.2118,0.8552541
31.28798,16394916160684028,0,0.7485169,1.214571,-0.1655046,6.033105,269.4471,359.3857
31.28798,16394916160684028,2,0.4476852,1.190229,-0.3957676,335.5081,265.4405,22.37608
31.28798,16394916160684028,3,0.2952998,1.273328,-0.1599452,352.1174,260.1941,359.982
31.28798,16394916160684028,4,0.2795776,1.050027,-0.194835,0.004458433,257.1962,0.07212768
31.28798,16394916160684028,5,0.2952998,1.273328,-0.1599452,352.1174,260.1941,359.982
31.28798,16394916160684028,6,0.2907971,1.14964,-0.1727882,359.8141,281.4854,359.642
31.30029,16394916160803705,0,0.7491369,1.2145,-0.1666028,5.981776,269.3081,359.4319
31.30029,16394916160803705,2,0.4489202,1.189785,-0.3984478,335.5403,265.1155,22.24001
31.30029,16394916160813687,3,0.2940356,1.270661,-0.1626755,352.6551,259.3389,359.8177
31.30029,16394916160813687,5,0.295542,1.273152,-0.1602778,352.1266,259.8633,359.9555
31.31297,16394916160938938,0,0.749699,1.214496,-0.1676688,5.962957,269.1773,359.4913
31.31297,16394916160938938,2,0.4503031,1.189678,-0.400842,335.4831,264.8695,22.03579
31.31297,16394916160938938,3,0.2927803,1.267539,-0.164983,353.247,258.7511,0.2475581
31.31297,16394916160938938,4,0.2795848,1.050034,-0.1948073,-0.002489651,257.2002,0.05674969
31.31297,16394916160938938,5,0.2906724,1.269052,-0.1720323,352.6981,259.4534,0.2784421
31.31297,16394916160938938,6,0.2908015,1.149629,-0.1725892,359.8302,281.4771,359.5716
31.32833,16394916161088529,0,0.7501349,1.214662,-0.1686046,5.992186,269.0266,359.5371
31.32833,16394916161088529,2,0.451755,1.189757,-0.4030836,335.394,264.6859,21.98523
31.32833,16394916161088529,3,0.291532,1.264399,-0.1664495,353.7825,258.5263,1.262559
31.32833,16394916161088529,4,0.2795981,1.050042,-0.1947748,359.9822,257.2037,0.03582985
31.32833,16394916161088529,5,0.2858027,1.261028,-0.1837868,353.2713,259.0476,0.596567
31.32833,16394916161088529,6,0.290815,1.149614,-0.1723912,359.8438,281.4712,359.488
31.34028,16394916161208212,0,0.7506069,1.214721,-0.1695495,5.960507,268.8947,359.6001
31.34028,16394916161208212,2,0.4531829,1.189787,-0.405244,335.328,264.5499,22.03529
31.34028,16394916161208212,3,0.2903333,1.261972,-0.1673109,354.0541,258.5433,1.849566
31.36251,16394916161427625,0,0.7515563,1.214768,-0.1713668,5.926234,268.6486,359.8301
31.36251,16394916161427625,2,0.4557427,1.189948,-0.4092407,335.2926,264.2739,22.15228
31.36251,16394916161427625,3,0.2888228,1.25782,-0.1682436,354.5697,258.446,2.143306
31.36251,16394916161427625,4,0.2793371,1.049889,-0.19465,0.2181581,257.1821,359.7916
31.36251,16394916161427625,5,0.2815311,1.251614,-0.1927549,358.637,258.7025,2.882992
31.36251,16394916161427625,6,0.290479,1.149813,-0.1749597,359.431,281.289,0.940506
31.37529,16394916161557278,0,0.7520846,1.214798,-0.1720742,5.905166,268.521,359.9331
31.37529,16394916161557278,2,0.4569916,1.190272,-0.4107966,335.2057,264.1963,22.20864
31.37529,16394916161557278,3,0.2888644,1.256411,-0.1680655,354.7594,258.3599,1.770331
31.37529,16394916161557278,4,0.2792324,1.049727,-0.1950613,0.5424798,257.1689,359.9351
31.37529,16394916161557278,5,0.2775914,1.248055,-0.200009,1.493789,258.7643,4.571606
31.37529,16394916161557278,6,0.2896754,1.149081,-0.1774042,359.6959,281.4421,1.903761
31.38845,16394916161686935,0,0.7525139,1.21484,-0.1729564,5.921818,268.4236,359.9904
31.38845,16394916161696910,2,0.4582856,1.190545,-0.412166,335.1017,264.1114,22.23604
31.38845,16394916161696910,3,0.2900363,1.256122,-0.167803,354.5919,257.952,1.21002
31.38845,16394916161696910,4,0.2788852,1.049686,-0.195345,0.6559649,257.1265,0.1152506
31.38845,16394916161696910,5,0.2742615,1.247379,-0.2056592,3.09232,259.0115,6.336313
31.38845,16394916161696910,6,0.2883735,1.150424,-0.1797308,0.2059238,281.4726,4.304673
31.40062,16394916161806612,0,0.7529709,1.214916,-0.1737998,5.921231,268.3314,0.02480534
31.40062,16394916161806612,2,0.4594109,1.190833,-0.4133447,334.9832,264.0413,22.24474
31.40062,16394916161806612,3,0.2916725,1.256326,-0.1676936,354.2726,257.2782,0.7914053
31.41466,16394916161953709,0,0.753347,1.215079,-0.1744241,5.877033,268.2327,0.06145106
31.41466,16394916161953709,2,0.4604473,1.191085,-0.4140153,334.866,264.0652,22.13764
31.41466,16394916161953709,3,0.2939723,1.257057,-0.1671024,353.8496,256.5359,0.3808456
31.41466,16394916161953709,4,0.2789185,1.050005,-0.1950747,0.8024153,257.1825,0.09155035
31.41466,16394916161953709,5,0.2712605,1.248033,-0.2099875,3.892998,259.0562,6.747773
31.41466,16394916161953709,6,0.2868392,1.151907,-0.1825996,1.111426,281.5363,5.495705
31.42672,16394916162073390,0,0.7537552,1.215282,-0.1751746,5.802227,268.1469,0.1168661
31.42672,16394916162073390,2,0.4615279,1.191217,-0.4145923,334.7511,264.1542,22.02174
31.42672,16394916162073390,3,0.2961974,1.257731,-0.1658845,353.475,256.0629,359.9644
31.42672,16394916162073390,4,0.2787029,1.050739,-0.1957376,1.084981,257.1566,0.7735229
31.42672,16394916162073390,5,0.2686087,1.248548,-0.2130319,4.727546,259.0726,7.075398
31.42672,16394916162073390,6,0.2855026,1.153191,-0.1847763,1.432457,281.5237,6.71601
31.4378,16394916162183097,0,0.7541294,1.215495,-0.1758787,5.710056,268.074,0.2032506
31.4378,16394916162183097,2,0.4626829,1.191229,-0.4150724,334.6608,264.2588,21.88352
31.4378,16394916162183097,3,0.2986869,1.25875,-0.1637752,352.9662,255.8884,359.5673
31.45087,16394916162312753,0,0.754565,1.215629,-0.1765426,5.588984,268.0067,0.2855924
31.45087,16394916162312753,2,0.463884,1.191013,-0.4152293,334.5807,264.4441,21.69251
31.45087,16394916162312753,3,0.3013245,1.260631,-0.1603727,352.0337,256.2821,359.0973
31.45087,16394916162312753,4,0.2785195,1.05124,-0.196308,1.397479,257.1725,1.310229
31.45087,16394916162312753,5,0.2666527,1.24887,-0.2152598,5.251956,259.0967,7.33426
31.45087,16394916162312753,6,0.2843176,1.153881,-0.1863998,1.542696,281.4841,7.481792
31.46298,16394916162432429,0,0.7550851,1.215777,-0.1770331,5.512769,267.9749,0.3497636
31.46298,16394916162432429,2,0.4652942,1.19067,-0.4154207,334.5121,264.585,21.51893
31.46298,16394916162432429,3,0.3044362,1.262854,-0.1559416,350.9154,257.0294,358.4864
31.47529,16394916162562089,0,0.755525,1.215861,-0.1776893,5.430767,267.9584,0.4035498
31.47529,16394916162562089,2,0.4666666,1.19018,-0.4156143,334.4685,264.7326,21.3236
31.47529,16394916162562089,3,0.3082635,1.264966,-0.1509066,349.7866,257.8685,357.9641
